instance_class,instance_name,instance_directory,mps_path,std_path,data_path,mps_file_count,std_file_count,data_file_count,data_error,mnes_keys_present,mnes_success,oss_keys_present,oss_success,highs_mps_success,highs_std_success,cond_mnes,cond_oss,cycle_count_mnes,cycle_count_mnes_recomputed_from_split,cycle_count_oss,cycle_count_oss_recomputed_from_split,epsilon,qlsa_cycles_mnes,qlsa_cycles_oss,qlsa_fraction_of_total_mnes,qlsa_fraction_of_total_oss,qlsa_time_800ps_mnes_seconds,qlsa_time_800ps_oss_seconds,qlsa_time_800ps_over_highs_std_mnes,qlsa_time_800ps_over_highs_std_oss,runtime_glpk,runtime_highs_mps,runtime_highs_std,sparsity_mnes,sparsity_oss,std_m,std_n,tomography_factor_mnes,tomography_factor_oss,tomography_repetition_cycles_mnes,tomography_repetition_cycles_oss,tomography_repetition_fraction_of_total_mnes,tomography_repetition_fraction_of_total_oss,total_time_800ps_mnes_seconds,total_time_800ps_oss_seconds,total_time_800ps_over_highs_std_mnes,total_time_800ps_over_highs_std_oss
clique,erdos_renyi_580_0.4.dimac_clq,cache_dir/clique/erdos_renyi_580_0.4.dimac_clq,cache_dir/clique/erdos_renyi_580_0.4.dimac_clq/erdos_renyi_580_0.4.dimac_clq.mps,cache_dir/clique/erdos_renyi_580_0.4.dimac_clq/erdos_renyi_580_0.4.dimac_clq.std,cache_dir/clique/erdos_renyi_580_0.4.dimac_clq/erdos_renyi_580_0.4.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,4.645934,0.11977266287431121,0.401761009125039,,,,,,,,,,,,,,
clique,erdos_renyi_590_0.1.dimac_clq,cache_dir/clique/erdos_renyi_590_0.1.dimac_clq,cache_dir/clique/erdos_renyi_590_0.1.dimac_clq/erdos_renyi_590_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_590_0.1.dimac_clq/erdos_renyi_590_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_590_0.1.dimac_clq/erdos_renyi_590_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.578707,0.18389033409766853,0.6507373529020697,,,,,,,,,,,,,,
clique,erdos_renyi_590_0.2.dimac_clq,cache_dir/clique/erdos_renyi_590_0.2.dimac_clq,cache_dir/clique/erdos_renyi_590_0.2.dimac_clq/erdos_renyi_590_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_590_0.2.dimac_clq/erdos_renyi_590_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_590_0.2.dimac_clq/erdos_renyi_590_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.043751,0.16441432107239962,0.5654136301018298,,,,,,,,,,,,,,
clique,erdos_renyi_590_0.3.dimac_clq,cache_dir/clique/erdos_renyi_590_0.3.dimac_clq,cache_dir/clique/erdos_renyi_590_0.3.dimac_clq/erdos_renyi_590_0.3.dimac_clq.mps,cache_dir/clique/erdos_renyi_590_0.3.dimac_clq/erdos_renyi_590_0.3.dimac_clq.std,cache_dir/clique/erdos_renyi_590_0.3.dimac_clq/erdos_renyi_590_0.3.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.327512,0.1458402678836137,0.5033479330595583,,,,,,,,,,,,,,
clique,erdos_renyi_590_0.4.dimac_clq,cache_dir/clique/erdos_renyi_590_0.4.dimac_clq,cache_dir/clique/erdos_renyi_590_0.4.dimac_clq/erdos_renyi_590_0.4.dimac_clq.mps,cache_dir/clique/erdos_renyi_590_0.4.dimac_clq/erdos_renyi_590_0.4.dimac_clq.std,cache_dir/clique/erdos_renyi_590_0.4.dimac_clq/erdos_renyi_590_0.4.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.213997,0.125211033038795,0.42846677801571786,,,,,,,,,,,,,,
clique,keller6_clq,cache_dir/clique/keller6_clq,cache_dir/clique/keller6_clq/keller6_clq.mps,cache_dir/clique/keller6_clq/keller6_clq.std,cache_dir/clique/keller6_clq/keller6_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,41.714068,1.4222760209813714,4.75277436315082,,,,,,,,,,,,,,
clique,p_hat1500-1_clq,cache_dir/clique/p_hat1500-1_clq,cache_dir/clique/p_hat1500-1_clq/p_hat1500-1_clq.mps,cache_dir/clique/p_hat1500-1_clq/p_hat1500-1_clq.std,cache_dir/clique/p_hat1500-1_clq/p_hat1500-1_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,35.05258,1.058721852954477,3.8091338030062616,,,,,,,,,,,,,,
clique,p_hat1500-2_clq,cache_dir/clique/p_hat1500-2_clq,cache_dir/clique/p_hat1500-2_clq/p_hat1500-2_clq.mps,cache_dir/clique/p_hat1500-2_clq/p_hat1500-2_clq.std,cache_dir/clique/p_hat1500-2_clq/p_hat1500-2_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,38.953401,0.6994960471056402,2.7029586699791253,,,,,,,,,,,,,,
clique,p_hat1500-3_clq,cache_dir/clique/p_hat1500-3_clq,cache_dir/clique/p_hat1500-3_clq/p_hat1500-3_clq.mps,cache_dir/clique/p_hat1500-3_clq/p_hat1500-3_clq.std,cache_dir/clique/p_hat1500-3_clq/p_hat1500-3_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,32.092055,0.35247099096886814,1.4274802620057017,,,,,,,,,,,,,,
clique,p_hat700-1_clq,cache_dir/clique/p_hat700-1_clq,cache_dir/clique/p_hat700-1_clq/p_hat700-1_clq.mps,cache_dir/clique/p_hat700-1_clq/p_hat700-1_clq.std,cache_dir/clique/p_hat700-1_clq/p_hat700-1_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,9.40171,0.22422707313671708,0.8122724599670619,,,,,,,,,,,,,,
